brand,name,price,category,subcategory,image
SUPERBOM,Salsicha Vegetal SUPERBOM 300g ,"R$ 19,59",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-20160209154628044954446b6d17614f4db38a7b595831bc6bdc.jpg
Gomes da Costa,Sardinha GOMES DA COSTA Limão 125g ,"R$ 4,39",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-56847417d1e64fd5ad151a49fc0b8e2e.jpeg
Nippon,Farinha de Milho NIPPON 500g ,"R$ 2,99",Alimentos Básicos,Farinhas e Farofas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-9e5763edffe14ba1be11eb16cc102601.jpg
Superbom,Salsicha Defumada SUPERBOM 150g ,"R$ 15,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-4449b6ac8d9f4bab9c86ac636ebe126e.jpg
GOMES,Filé de Sardinha GOMES DA COSTA Tomate 125g,"R$ 10,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-201602091555023619030c60558fecf04f1ea55efc84f6ac0379.jpg
COQUEIRO,Sardinha COQUEIRO Limão 125g ,"R$ 3,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-fea9129e7027412a819674f568299b2d.jpg
GOMES,Sardinha GOMES DA COSTA Picante 125g ,"R$ 4,39",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-20160209155502995530bb081626c32749068785765720f9e940.jpg
GOMES,Atum Ralado GOMES DA COSTA Picante 170g ,"R$ 6,59",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-201602091555030552929b0a4ccedbea41afa078c0f4caf1f292.jpg
Gomes da Costa,Atum Ralado GOMES DA COSTA em Óleo 170g,"R$ 6,59",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-83522ba350a84f919cd09da632f3a6e2.jpeg
Bsb Alimentos,Farinha de Milho BSB ALIMENTOS Biju 500g,"R$ 3,99",Alimentos Básicos,Farinhas e Farofas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-597f46fcfe1f458da6f5bd50aa07ed4a.jpg
GOMES,Atum Sólido GOMES DA COSTA Baixo Teor de Sódio Óleo 170g ,"R$ 11,90",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-a525d800810e43eebe2d1a7559d2af92.jpg
GOMES,Atum Sólido GOMES DA COSTA Defumado 170g ,"R$ 11,90",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-201602091555040263711e8adfe4898349398537c7feb61fcbfa.jpg
GOMES,Atum Ralado GOMES DA COSTA Natural 170g,"R$ 6,49",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-0c54d23acf5e4ee8a9b2c4c23dddcf94.jpg
GOMES,Salada de Atum GOMES DA COSTA Batata 150g ,"R$ 11,98",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-201602091549327382477592b1a9bada4d4989e604fc10d532be.jpg
Anglo,Almôndega ao Molho ANGLO 420g,"R$ 5,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-e5e8ef27598e422faf8fa800c2b79d30.jpg
GOMES,Salada de Atum GOMES DA COSTA Ervilha e Cenoura 150g ,"R$ 11,98",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-66cc95517e9e4942a7b7cad0b4263979.jpg
Bordon,Almôndega ao Molho BORDON 420g ,"R$ 6,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-dbdec755c38a40a4bf5bd79d322b09b4.jpg
SUPERBOM,Bife Vegetal SUPERBOM 300g,"R$ 19,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-20160209155504071048eeb741603ddd47aabe11e80b664468c9.jpg
Superbom,Cubinhos ao Molho Caseiro SUPERBOM 380g ,"R$ 21,59",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-c26a927d8ecc4dc1b6eafdca252a3cb3.jpg
Superbom,Hambúrguer SUPERBOM 280g,"R$ 23,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-34c041d4ed2e411985fe9e56001a7e9d.jpg
Superbom,Jardineira ao Molho Caseiro SUPERBOM 380g,"R$ 21,59",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-463ff2e9b84e43e08601473306f902b5.jpg
SUPERBOM,Carne Vegetal SUPERBOM 400g ,"R$ 21,59",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-201602091555043015906ee2caf424694ee4a6c1e6ac20e19f8a.jpg
Superbom,Escalope ao Molho Caseiro SUPERBOM 380g ,"R$ 21,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-a6b2f671a699461b91bf1ec961e5252f.jpg
BORDON,Fiambre de Carne Bovina BORDON 320g,"R$ 5,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-201602091555043724929858a86373ef4188adc647668e8372cd.jpg
VAPZA,Carne Seca Desfiada VAPZA 400g ,"R$ 36,90",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-201602091553199654700fae21c7cb0e4949a6289934960bd544.jpg
Anglo,Feijoada ANGLO 430g,"R$ 7,59",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-960f4ed0dd1c499ab054f6326ff16cfb.jpg
Anglo,Feijoada ANGLO 310g,"R$ 4,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-a58cf4591f3d473dadd7e19734fbb864.jpg
BORDON,Feijoada BORDON 430g,"R$ 7,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-2016020915550402097491975174e3a147c68d09623dfc43c3c9.jpg
Vapza,Feijoada VAPZA Pronta 500g ,"R$ 26,98",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-8eaa5320abfd44e7bd37877f5a264693.jpg
Anglo,Feijoada ANGLO 830g ,"R$ 13,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-e0a926769a8942858a67ff42f4a46ab0.jpg
Vapza,Mandioca Aipim VAPZA 500g,"R$ 9,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-a317e1eb837e4018817e0e9161cc481e.jpg
ANGLO,Salsicha ao Molho ANGLO 300g ,"R$ 3,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-794d577f6253401a825fc7bff788f4b7.jpg
BORDON,Feijoada BORDON 830g ,"R$ 11,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-20160209155504546522d3bd8cee1792479488a304d3fe8d3f1d.jpg
Kitano,Noz Moscada KITANO Grão 8g ,"R$ 5,99",Alimentos Básicos,Granel,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-180adec718b743bf9b6b63a5190d7a43.jpg
GOMES,Sardinha GOMES DA COSTA Óleo 250g,"R$ 8,98",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-20160209155503056870d3aab6fc918c43cea215d1ddfc95b6da.jpg
Gomes da Costa,Sardinha GOMES DA COSTA Molho Tomate 250g ,"R$ 9,29",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-201602091555024229462d9a0a520c864293b07dbad5dd4ebd2e.jpg
Imperador,Pimenta Bode IMPERADOR 90g,"R$ 6,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-673940735ddd47fc87023518d6cdc375.jpeg
Yoki,Farinha de Milho YOKI Amarela 500g,"R$ 4,98",Alimentos Básicos,Farinhas e Farofas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-201602091552595491129fec4419ffa94239872eaf057fd62fc2.jpg
Fleischman ,Mistura para Bolo FLEISCHMANN Choco Mousse 450g,"R$ 6,99",Alimentos Básicos,Massas Instantâneas e Tradicionais,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-072d3770d02d4dd3898cc066b3035b3a.jpg
Yoki,Farofa YOKI com Pedaços Cebola 200g ,"R$ 4,99",Alimentos Básicos,Farinhas e Farofas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-43b72a039a814bf6910f935a6d29bb1b.jpg
Hemmer ,Cogumelos Inteiros HEMMER Sachê 100g,"R$ 7,90",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-7f2c21df44784eac8ace84743d6fcf18.jpg
YOKI,Canjica de Milho YOKI 500g ,"R$ 4,99",Alimentos Básicos,Farinhas e Farofas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-20160209155255301019b898a79423f04316a658d2071e2aa982.jpg
Tio João,Farinha de Arroz TIO JOÃO 1Kg,"R$ 6,99",Alimentos Básicos,Farinhas e Farofas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-a16e42cd917a45ddaf69f32ea2bfb9f5.jpg
Galo ,Macarrão GALO Spaguetti Nº8 500g,"R$ 4,98",Alimentos Básicos,Massas Instantâneas e Tradicionais,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-2e7e12ad22fe4f6c953893fe764631e3.jpg
Fusilli,Massa BARILLA Fusilli 500g,"R$ 13,90",Alimentos Básicos,Massas Instantâneas e Tradicionais,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-806abca82c684ca3ac50b5bee774d879.jpg
Nippon,Canjiquinha NIPPON 500g ,"R$ 1,89",Alimentos Básicos,Farinhas e Farofas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-1d05cf6e0fb641e49e2e449cca47176a.jpeg
Germana ,Massa GERMANA Lasanha 500g,"R$ 7,79",Alimentos Básicos,Massas Instantâneas e Tradicionais,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-c3b33168aec54fd5affb787c591b1a4e.jpg
Vale Fértil,Azeitonas Verdes VALE FÉRTIL 500g,"R$ 13,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-0003ca9f7273449182234ac3429ffc10.jpeg
Yoki ,Farinha de Mandioca YOKI Torrada 500g ,"R$ 5,99",Alimentos Básicos,Farinhas e Farofas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-05aabb76e8ca49e9a6c851af64edda18.jpg
Fleischman ,Mistura para Bolo FLEISCHMANN Petit Gateau 450g,"R$ 6,99",Alimentos Básicos,Massas Instantâneas e Tradicionais,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-d5f67477206f45319de2627cd673f459.jpg
Nissin Lámen,Macarrão NISSIN LÁMEN Yakissoba 500g,"R$ 5,49",Alimentos Básicos,Massas Instantâneas e Tradicionais,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-42f69617d9614074bfa996ff63718555.jpg
Fugini ,Ervilha FUGINI Sachê 200g ,"R$ 1,79",Alimentos Básicos,Granel,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-7302118bffa04ab8ac09876eaf2f5b68.jpg
Campo Belo ,Azeitonas Verdes CAMPO BELO Recheada 180g,"R$ 6,29",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-c1e8b7f74f2e4485b3d5df38db604c21.jpg
Fugini ,Milho Verde FUGINI Sachê 200g,"R$ 1,79",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-4c62791c113241858c05d6e65973d102.jpg
Yoki,Trigo para Kibe YOKI 500g ,"R$ 4,29",Alimentos Básicos,Farinhas e Farofas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-ba4bff30cadd45d98f3d1309259e9e87.jpg
Dicel,Polpa de Pequi DICEL 240g,"R$ 31,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-d5b820a89487478d9089a3032362f70a.jpg
Gomes da Costa,Atum Claro GOMES DA COSTA Azeite 170g ,"R$ 15,98",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-3d52d892c71d47bc8c3282053b9c9cab.jpg
Paganini,Tomate Pelado PAGANINI em Cubos 400g,"R$ 4,98",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-82f1fcb0c3ac47f5bcae06faab8c4ba2.jpeg
Coqueiro,Atum COQUEIRO Ervas e Azeitona 170g,"R$ 9,59",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-1ba4534c63a243f0a758c946253cfbf6.jpg
Mastroiani,Tomate sem Pele MASTROIANI 400g,"R$ 5,29",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-cf2e4a8e91e147beb8b9ca47d10619a9.jpg
La Pastina,Tomate Seco LA PASTINA 280g,"R$ 22,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-cb7c4542d4824927bce01df1a9ad5b0b.jpg
HEMMER,Tomate Seco HEMMER 110g,"R$ 12,90",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-201602091554493729151ff1ec8547bc40258bf603cfd9d972bd.jpg
GOMES,Atum Claro GOMES DA COSTA Natural 170g ,"R$ 15,98",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-2889057877fc44ada7edc99d680a7fd9.jpg
COQUEIRO,Atum Ralado COQUEIRO Molho de Tomate 170g,"R$ 9,90",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-2016020915550297328473c02de489424479b800aa0c574a82fa.jpg
Coqueiro,Atum Ralado COQUEIRO Tomate 170g,"R$ 6,39",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-b348206a9b3d4c7ea1b7a4e80f298750.jpeg
GOMES,Atum Ralado GOMES DA COSTA Defumado 170g ,"R$ 6,59",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-20160209155503076891a398b18f14c54248a584c83380a36dcf.jpg
GOMES,Atum Pedaços GOMES DA COSTA Natural 170g ,"R$ 10,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-6593b2ab9f2b40abb21f7459c4def5c0.jpg
Galo ,Macarrão GALO Ninho Nº3 500g,"R$ 4,99",Alimentos Básicos,Massas Instantâneas e Tradicionais,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-d88029a2a26f4d608eedb547a6357af8.jpg
Germana ,Massa Folhada GERMANA Laminada 300g,"R$ 10,99",Alimentos Básicos,Massas Instantâneas e Tradicionais,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-02cc03f181cf4425bae90a8471a03964.jpeg
Barilla ,Massa Nacional BARILLA Penne 500g,"R$ 4,99",Alimentos Básicos,Massas Instantâneas e Tradicionais,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-fa61f2fbda0143e7a8ab35554e12149b.jpg
Barilla ,Massa Nacional BARILLA Parafuso 500g,"R$ 4,99",Alimentos Básicos,Massas Instantâneas e Tradicionais,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-347b9ba4e3da414e9fb20fab3818b20d.jpg
Gomes da Costa,Sardinha GOMES DA COSTA Tomate 125g,"R$ 4,39",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-5cec51626a6a485ab6ccbdbd5bb34fc4.jpg
Anglo,Salsicha Viena ANGLO 180g,"R$ 3,19",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-8acfcc92cb774ba782dbab3a1e9b1df4.jpg
Emegê,Macarrão Sêmola EMEGÊ Espaguete 500g,,Alimentos Básicos,Massas Instantâneas e Tradicionais,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-4b5dd8deb55e4357b04e1931947cf112.jpg
La Violetera,Cogumelos Champignons LA VIOLETERA Fatiado 200g,"R$ 18,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-fc0c4095d0ae4dd7a7b755bfa00272ec.jpeg
Yoki ,Farofa de Milho YOKI Temperada 500g ,"R$ 6,49",Alimentos Básicos,Farinhas e Farofas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-6d1ac399e54a42cca9f1e2527e310864.jpg
Adria,Lasanha ADRIA 500g,"R$ 6,99",Alimentos Básicos,Massas Instantâneas e Tradicionais,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-0dbb786f8a944c8a96ebbb846f6dfb64.jpg
 Vale Fértil,Azeitonas Verdes VALE FÉRTIL Recheada Sachê 150g,"R$ 4,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-62ccee3d91bf42b9bce79e8c824a9e05.jpg
Yoki,Farinha de Mandioca YOKI 500g ,"R$ 5,19",Alimentos Básicos,Farinhas e Farofas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-face0f01a94643fa80a24dc013a1ffb8.jpg
Imperador ,Azeitonas Verdes IMPERADOR Fatiada 160g,"R$ 6,19",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-5f225eff5bef4b569435e2e38ef0ad8e.jpeg
Pullman ,Tortilha PULLMAN Rap 10 Tradicional 330g,"R$ 7,49",Alimentos Básicos,Farinhas e Farofas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-feeea42bc0eb4d44a1f057e0394d636b.jpg
Campo Belo,Azeitonas Verdes CAMPOS BELO 500g,"R$ 8,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-4ef7259b5d064e2d8ee6f4a445b2398c.jpg
Hemmer ,Pepino HEMMER Zero 300g,"R$ 12,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-428f95ea83a64aeca3d98e64e144b82a.jpg
Coqueiro ,Atum Pedaços COQUEIRO Natural Light 170g,"R$ 9,49",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-17e5061dc1c94e48842efa31f8270897.jpg
Renata ,Macarrão RENATA Integrale Spaguetti 500g,"R$ 6,99",Alimentos Básicos,Massas Instantâneas e Tradicionais,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-888acf102c954fe391a330b56776754e.jpg
Coqueiro,Atum Ralado COQUEIRO em Água 170g,"R$ 6,39",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-40663db5eb9842f098f8d1c3dba0f23e.jpg
Hemmer,Pepino HEMMER Suave 300g,"R$ 12,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-b7efb712dc0241adab3daba4c90d15e3.jpg
Campo Belo,Azeitonas Verdes CAMPO BELO sem Caroço 160g,"R$ 5,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-a81993c8d7374ecf90a46046cc214053.jpeg
Copacol ,Ervilha COPACOL 300g,"R$ 5,49",Alimentos Básicos,Granel,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-b2c7bd583993434db9ba5d536bf27808.jpg
Barilla ,Massa BARILLA Capellini 500g,"R$ 11,98",Alimentos Básicos,Massas Instantâneas e Tradicionais,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-b5c2d7b75d264beda3d68c88f9286c8a.jpg
La Violetera,Azeitonas Pretas LA VIOLETERA com Caroço 500g,"R$ 22,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-1945e38995a9480684bf54607f8514a2.jpg
Yoki,Farinha de Mandioca YOKI 1Kg,"R$ 7,99",Alimentos Básicos,Farinhas e Farofas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-dabf17836be642d0916b2258915442c3.jpg
Paganini ,Macarrão sem Glúten PAGANINI Espaguete 400g,"R$ 16,99",Alimentos Básicos,Massas Instantâneas e Tradicionais,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-ed49e5c5b3474ac6980e2bee0ebe8a46.jpg
Adria ,Macarrão com Ovos ADRIA Espaguete Nº 8 500g,"R$ 3,99",Alimentos Básicos,Massas Instantâneas e Tradicionais,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-36480d29e10646efae1fba5f192fdff9.jpg
Cup Noodles,Macarrão Instantâneo CUP NOODLES Costela 68g,"R$ 3,49",Alimentos Básicos,Massas Instantâneas e Tradicionais,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-0fd0fb6b30754dcfa20c61482df4c0e2.jpg
Gomes da Costa,Sardinha GOMES DA COSTA Óleo 125g ,"R$ 4,39",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-5a8856b3249c409f850e35c22ce91032.jpg
Bonare,Milho Verde BONARE 200g ,"R$ 1,59",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-271d4ef063ed47b4b1d3d6b4578b0016.jpg
Fleischmann ,Fermento Biológico FLEISCHMANN Sachê 10g ,"R$ 1,59",Alimentos Básicos,Farinhas e Farofas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-0aea5c1903294854a35dd4143cf8528e.jpg
Yoki,Farinha de Rosca YOKI 500g,"R$ 6,49",Alimentos Básicos,Farinhas e Farofas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-c99721fbd38c450c9bcfa62cdf960ed7.jpg
Imperador ,Azeitonas Verdes IMPERADOR Recheada 190g,"R$ 9,29",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-79648cd879a146ab837fe662b6a7e1ca.jpg
Copra,Farinha de Coco COPRA 400g,"R$ 11,49",Alimentos Básicos,Farinhas e Farofas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-f1283aae2146435bae0a37e2db3fceb6.jpg
Nissin Lámen,Macarrão Instantâneo NISSIN LÁMEN Galinha Caipira 85g,"R$ 1,49",Alimentos Básicos,Massas Instantâneas e Tradicionais,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-2e76c329d6194465a6a8148e535e694c.jpg
La Violetera,Cogumelos Champignons LA VIOLETERA 100g,"R$ 7,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-aa666c74c2944bc09ff3bf9e971590d8.jpeg
Kenko,Palmito Inteiro KENKO 300g,"R$ 23,90",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-a6d5d157bd074152ac1e3478a63417a2.jpg
Vale Fértil ,Azeitonas Verdes VALE FÉRTIL Sachê 100g,"R$ 2,69",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-3e5289692f6e45daadd6542d4fb3c741.jpg
Paganini ,Macarrão Integrale PAGANINI Penne Rigate 500g,"R$ 9,90",Alimentos Básicos,Massas Instantâneas e Tradicionais,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-8fd55e48aca14884b31a8c50fe084e13.jpg
Gomes da Costa,Atum Pedaços GOMES DA COSTA Óleo 170g,"R$ 10,98",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-6350cc8657ff426caa4aefa3c0acae16.jpg
Olé ,Ameixa Seca OLÉ 180g,"R$ 5,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-e72d1847c28e4986b223a1f5ba35ec08.jpg
Bordon,Salsicha Viena BORDON 180g ,"R$ 3,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-7735fcc8a781457e9b00a8c82771d056.jpg
Amafil ,Polvilho Doce AMAFIL Matuto 1Kg ,"R$ 6,99",Alimentos Básicos,Farinhas e Farofas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-573a648dbe5e4e97af6cbeb1fa0561c6.jpg
Cup Noodles,Macarrão Instantâneo CUP NOODLES Legumes 68g,"R$ 3,49",Alimentos Básicos,Massas Instantâneas e Tradicionais,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-035160fa25ad477bb158d05a164ff14e.jpg
Frutos da Terra,Farinha de Linhaça FRUTOS DA TERRA Dourada 200g,"R$ 6,99",Alimentos Básicos,Farinhas e Farofas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-823514ac069e4d4fa015bb993957d104.jpg
Gomes da Costa,Atum Ralado GOMES DA COSTA Molho de Tomate 170g,"R$ 6,59",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-ef9c9c749e9147c2a263d5022d35bdb4.jpg
Nippon,Farinha de Rosca NIPPON 500g,"R$ 4,79",Alimentos Básicos,Farinhas e Farofas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-aba052af3b3c441991f26dce95f75c10.jpeg
Renata ,Macarrão RENATA Talharim Nº2 500g,"R$ 7,98",Alimentos Básicos,Massas Instantâneas e Tradicionais,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-1a58162e4bb84a8485e8b98574eedf92.jpg
Maizena,Amido de Milho MAIZENA 1Kg,"R$ 11,99",Alimentos Básicos,Farinhas e Farofas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-103eece33fcf45cb893b4b7c1385cc6f.jpg
Barilla ,Massa BARILLA Spaghettini 500g,"R$ 11,98",Alimentos Básicos,Massas Instantâneas e Tradicionais,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-2f3d1666dc0e43438f68110400e171fb.jpg
La Violetera,Azeitonas Verdes LA VIOLETERA com Pasta de Pimentão 200g,"R$ 9,99",Alimentos Básicos,Conservas e Enlatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-4deff89326594ff19e0bd542c466e67d.jpeg
